name,url
"Panicky Expectant Father","http://tvtropes.org/pmwiki/pmwiki.php/Main/PanickyExpectantFather"
"Panspermia","http://tvtropes.org/pmwiki/pmwiki.php/Main/Panspermia"
"Pantheon Sitcom","http://tvtropes.org/pmwiki/pmwiki.php/Main/PantheonSitcom"
"Panthera Awesome","http://tvtropes.org/pmwiki/pmwiki.php/Main/PantheraAwesome"
"Pantomime","http://tvtropes.org/pmwiki/pmwiki.php/Main/Pantomime"
"Pantomime Animal","http://tvtropes.org/pmwiki/pmwiki.php/Main/PantomimeAnimal"
"Pants Free","http://tvtropes.org/pmwiki/pmwiki.php/Main/PantsFree"
"Pantsless Males Fully Dressed Females","http://tvtropes.org/pmwiki/pmwiki.php/Main/PantslessMalesFullyDressedFemales"
"Pants Positive Safety","http://tvtropes.org/pmwiki/pmwiki.php/Main/PantsPositiveSafety"
"Pants Pulling Prank","http://tvtropes.org/pmwiki/pmwiki.php/Main/PantsPullingPrank"
"Panty Fighter","http://tvtropes.org/pmwiki/pmwiki.php/Main/PantyFighter"
"Panty Shot","http://tvtropes.org/pmwiki/pmwiki.php/Main/PantyShot"
"Panty Thief","http://tvtropes.org/pmwiki/pmwiki.php/Main/PantyThief"
"Pan Up To The Sky Ending","http://tvtropes.org/pmwiki/pmwiki.php/Main/PanUpToTheSkyEnding"
"Paparazzi","http://tvtropes.org/pmwiki/pmwiki.php/Main/Paparazzi"
"Papa Wolf","http://tvtropes.org/pmwiki/pmwiki.php/Main/PapaWolf"
"Paper Bag Popping","http://tvtropes.org/pmwiki/pmwiki.php/Main/PaperBagPopping"
"Paper Cutting","http://tvtropes.org/pmwiki/pmwiki.php/Main/PaperCutting"
"Paper Destruction Of Anger","http://tvtropes.org/pmwiki/pmwiki.php/Main/PaperDestructionOfAnger"
"Paper Fan Of Doom","http://tvtropes.org/pmwiki/pmwiki.php/Main/PaperFanOfDoom"
"Paper Key Retrieval Trick","http://tvtropes.org/pmwiki/pmwiki.php/Main/PaperKeyRetrievalTrick"
"Paper Master","http://tvtropes.org/pmwiki/pmwiki.php/Main/PaperMaster"
"Paper People","http://tvtropes.org/pmwiki/pmwiki.php/Main/PaperPeople"
"Paper Talisman","http://tvtropes.org/pmwiki/pmwiki.php/Main/PaperTalisman"
"Paper Thin Disguise","http://tvtropes.org/pmwiki/pmwiki.php/Main/PaperThinDisguise"
"Paper Tiger","http://tvtropes.org/pmwiki/pmwiki.php/Main/PaperTiger"
"Paperworkaholic","http://tvtropes.org/pmwiki/pmwiki.php/Main/Paperworkaholic"
"Parabolic Power Curve","http://tvtropes.org/pmwiki/pmwiki.php/Main/ParabolicPowerCurve"
"Parabombing","http://tvtropes.org/pmwiki/pmwiki.php/Main/Parabombing"
"Parachute In A Tree","http://tvtropes.org/pmwiki/pmwiki.php/Main/ParachuteInATree"
"Parachute Petticoat","http://tvtropes.org/pmwiki/pmwiki.php/Main/ParachutePetticoat"
"Paradiegetic Gameplay","http://tvtropes.org/pmwiki/pmwiki.php/Main/ParadiegeticGameplay"
"Paradise Planet","http://tvtropes.org/pmwiki/pmwiki.php/Main/ParadisePlanet"
"Paradox Person","http://tvtropes.org/pmwiki/pmwiki.php/Main/ParadoxPerson"
"Parallel Conflict Sequence","http://tvtropes.org/pmwiki/pmwiki.php/Main/ParallelConflictSequence"
"Parallel Parking","http://tvtropes.org/pmwiki/pmwiki.php/Main/ParallelParking"
"Parallel Porn Titles","http://tvtropes.org/pmwiki/pmwiki.php/Main/ParallelPornTitles"
"Paralysis By Analysis","http://tvtropes.org/pmwiki/pmwiki.php/Main/ParalysisByAnalysis"
"Paralyzing Fear Of Sexuality","http://tvtropes.org/pmwiki/pmwiki.php/Main/ParalyzingFearOfSexuality"
"Paranoia Fuel","http://tvtropes.org/pmwiki/pmwiki.php/Main/ParanoiaFuel"
"Paranoia Gambit","http://tvtropes.org/pmwiki/pmwiki.php/Main/ParanoiaGambit"
"Paranoid Thriller","http://tvtropes.org/pmwiki/pmwiki.php/Main/ParanoidThriller"
"Paranormal Episode","http://tvtropes.org/pmwiki/pmwiki.php/Main/ParanormalEpisode"
"Paranormal Investigation","http://tvtropes.org/pmwiki/pmwiki.php/Main/ParanormalInvestigation"
"Paranormal Mundane Item","http://tvtropes.org/pmwiki/pmwiki.php/Main/ParanormalMundaneItem"
"Parasite Zombie","http://tvtropes.org/pmwiki/pmwiki.php/Main/ParasiteZombie"
"Parasol Of Pain","http://tvtropes.org/pmwiki/pmwiki.php/Main/ParasolOfPain"
"Parasol Of Prettiness","http://tvtropes.org/pmwiki/pmwiki.php/Main/ParasolOfPrettiness"
"Parasol Parachute","http://tvtropes.org/pmwiki/pmwiki.php/Main/ParasolParachute"
"Pardon My Klingon","http://tvtropes.org/pmwiki/pmwiki.php/Main/PardonMyKlingon"
"Pardo Push","http://tvtropes.org/pmwiki/pmwiki.php/Main/PardoPush"
"Parental Abandonment","http://tvtropes.org/pmwiki/pmwiki.php/Main/ParentalAbandonment"
"Parental Betrayal","http://tvtropes.org/pmwiki/pmwiki.php/Main/ParentalBetrayal"
"Parental Bonus","http://tvtropes.org/pmwiki/pmwiki.php/Main/ParentalBonus"
"Parental Fashion Veto","http://tvtropes.org/pmwiki/pmwiki.php/Main/ParentalFashionVeto"
"Parental Favoritism","http://tvtropes.org/pmwiki/pmwiki.php/Main/ParentalFavoritism"
"Parental Hypocrisy","http://tvtropes.org/pmwiki/pmwiki.php/Main/ParentalHypocrisy"
"Parental Incest","http://tvtropes.org/pmwiki/pmwiki.php/Main/ParentalIncest"
"Parental Love Song","http://tvtropes.org/pmwiki/pmwiki.php/Main/ParentalLoveSong"
"Parental Marriage Veto","http://tvtropes.org/pmwiki/pmwiki.php/Main/ParentalMarriageVeto"
"Parental Neglect","http://tvtropes.org/pmwiki/pmwiki.php/Main/ParentalNeglect"
"Parental Obliviousness","http://tvtropes.org/pmwiki/pmwiki.php/Main/ParentalObliviousness"
"Parental Savings Splurge","http://tvtropes.org/pmwiki/pmwiki.php/Main/ParentalSavingsSplurge"
"Parental Sexuality Squick","http://tvtropes.org/pmwiki/pmwiki.php/Main/ParentalSexualitySquick"
"Parental Substitute","http://tvtropes.org/pmwiki/pmwiki.php/Main/ParentalSubstitute"
"Parental Title Characterization","http://tvtropes.org/pmwiki/pmwiki.php/Main/ParentalTitleCharacterization"
"Parent Child Team","http://tvtropes.org/pmwiki/pmwiki.php/Main/ParentChildTeam"
"Parent Ex Machina","http://tvtropes.org/pmwiki/pmwiki.php/Main/ParentExMachina"
"Parenthetical Swearing","http://tvtropes.org/pmwiki/pmwiki.php/Main/ParentheticalSwearing"
"Parenting The Husband","http://tvtropes.org/pmwiki/pmwiki.php/Main/ParentingTheHusband"
"Parent Never Came Back From The Store","http://tvtropes.org/pmwiki/pmwiki.php/Main/ParentNeverCameBackFromTheStore"
"Parents Are Wrong","http://tvtropes.org/pmwiki/pmwiki.php/Main/ParentsAreWrong"
"Parents As People","http://tvtropes.org/pmwiki/pmwiki.php/Main/ParentsAsPeople"
"Parent Service","http://tvtropes.org/pmwiki/pmwiki.php/Main/ParentService"
"Parents For A Day","http://tvtropes.org/pmwiki/pmwiki.php/Main/ParentsForADay"
"Parents In Distress","http://tvtropes.org/pmwiki/pmwiki.php/Main/ParentsInDistress"
"Parents Know Their Children","http://tvtropes.org/pmwiki/pmwiki.php/Main/ParentsKnowTheirChildren"
"Parents Walk In At The Worst Time","http://tvtropes.org/pmwiki/pmwiki.php/Main/ParentsWalkInAtTheWorstTime"
"Parent With New Paramour","http://tvtropes.org/pmwiki/pmwiki.php/Main/ParentWithNewParamour"
"Pariah Prisoner","http://tvtropes.org/pmwiki/pmwiki.php/Main/PariahPrisoner"
"Parking Garage","http://tvtropes.org/pmwiki/pmwiki.php/Main/ParkingGarage"
"Parking Payback","http://tvtropes.org/pmwiki/pmwiki.php/Main/ParkingPayback"
"Parking Problems","http://tvtropes.org/pmwiki/pmwiki.php/Main/ParkingProblems"
"Parlor Games","http://tvtropes.org/pmwiki/pmwiki.php/Main/ParlorGames"
"Parodic Table Of The Elements","http://tvtropes.org/pmwiki/pmwiki.php/Main/ParodicTableOfTheElements"
"Parodied Trope","http://tvtropes.org/pmwiki/pmwiki.php/Main/ParodiedTrope"
"Parodies For Dummies","http://tvtropes.org/pmwiki/pmwiki.php/Main/ParodiesForDummies"
"Parodies Of Fire","http://tvtropes.org/pmwiki/pmwiki.php/Main/ParodiesOfFire"
"Parody","http://tvtropes.org/pmwiki/pmwiki.php/Main/Parody"
"Parody Assistance","http://tvtropes.org/pmwiki/pmwiki.php/Main/ParodyAssistance"
"Parody Commercial","http://tvtropes.org/pmwiki/pmwiki.php/Main/ParodyCommercial"
"Parody Episode","http://tvtropes.org/pmwiki/pmwiki.php/Main/ParodyEpisode"
"Parody Magic Spell","http://tvtropes.org/pmwiki/pmwiki.php/Main/ParodyMagicSpell"
"Parody Names","http://tvtropes.org/pmwiki/pmwiki.php/Main/ParodyNames"
"Parody Of Evolution","http://tvtropes.org/pmwiki/pmwiki.php/Main/ParodyOfEvolution"
"Parody Product Placement","http://tvtropes.org/pmwiki/pmwiki.php/Main/ParodyProductPlacement"
"Parody Religion","http://tvtropes.org/pmwiki/pmwiki.php/Main/ParodyReligion"
"Parody Retcon","http://tvtropes.org/pmwiki/pmwiki.php/Main/ParodyRetcon"
"Parody Sue","http://tvtropes.org/pmwiki/pmwiki.php/Main/ParodySue"
"Parrot Exposition","http://tvtropes.org/pmwiki/pmwiki.php/Main/ParrotExposition"
"Parrot Expowhat","http://tvtropes.org/pmwiki/pmwiki.php/Main/ParrotExpowhat"
"Parrot Pet Position","http://tvtropes.org/pmwiki/pmwiki.php/Main/ParrotPetPosition"
"Parrying Bullets","http://tvtropes.org/pmwiki/pmwiki.php/Main/ParryingBullets"
"Partially Civilized Animal","http://tvtropes.org/pmwiki/pmwiki.php/Main/PartiallyCivilizedAnimal"
"Partial Transformation","http://tvtropes.org/pmwiki/pmwiki.php/Main/PartialTransformation"
"Parting From Consciousness Words","http://tvtropes.org/pmwiki/pmwiki.php/Main/PartingFromConsciousnessWords"
"Parting The Sea","http://tvtropes.org/pmwiki/pmwiki.php/Main/PartingTheSea"
"Parting Words Regret","http://tvtropes.org/pmwiki/pmwiki.php/Main/PartingWordsRegret"
"Partly Cloudy With A Chance Of Death","http://tvtropes.org/pmwiki/pmwiki.php/Main/PartlyCloudyWithAChanceOfDeath"
"Parts Unknown","http://tvtropes.org/pmwiki/pmwiki.php/Main/PartsUnknown"
"Parttime Hero","http://tvtropes.org/pmwiki/pmwiki.php/Main/ParttimeHero"
"Party In My Pocket","http://tvtropes.org/pmwiki/pmwiki.php/Main/PartyInMyPocket"
"Party Of Representatives","http://tvtropes.org/pmwiki/pmwiki.php/Main/PartyOfRepresentatives"
"Party Scattering","http://tvtropes.org/pmwiki/pmwiki.php/Main/PartyScattering"
"Party Scheduling Gambit","http://tvtropes.org/pmwiki/pmwiki.php/Main/PartySchedulingGambit"
"Passed In Their Sleep","http://tvtropes.org/pmwiki/pmwiki.php/Main/PassedInTheirSleep"
"Passed Over Inheritance","http://tvtropes.org/pmwiki/pmwiki.php/Main/PassedOverInheritance"
"Passed Over Promotion","http://tvtropes.org/pmwiki/pmwiki.php/Main/PassedOverPromotion"
"Pass Fail","http://tvtropes.org/pmwiki/pmwiki.php/Main/PassFail"
"Passing Judgment","http://tvtropes.org/pmwiki/pmwiki.php/Main/PassingJudgment"
"Passing Notes In Class","http://tvtropes.org/pmwiki/pmwiki.php/Main/PassingNotesInClass"
"Passing The Torch","http://tvtropes.org/pmwiki/pmwiki.php/Main/PassingTheTorch"
"Passionate Sports Girl","http://tvtropes.org/pmwiki/pmwiki.php/Main/PassionateSportsGirl"
"Passion Is Evil","http://tvtropes.org/pmwiki/pmwiki.php/Main/PassionIsEvil"
"Passion Play","http://tvtropes.org/pmwiki/pmwiki.php/Main/PassionPlay"
"Passive Aggressive Kombat","http://tvtropes.org/pmwiki/pmwiki.php/Main/PassiveAggressiveKombat"
"Passive Rescue","http://tvtropes.org/pmwiki/pmwiki.php/Main/PassiveRescue"
"Pass The Popcorn","http://tvtropes.org/pmwiki/pmwiki.php/Main/PassThePopcorn"
"Pass Through The Rings","http://tvtropes.org/pmwiki/pmwiki.php/Main/PassThroughTheRings"
"Password Save","http://tvtropes.org/pmwiki/pmwiki.php/Main/PasswordSave"
"Password Slot Machine","http://tvtropes.org/pmwiki/pmwiki.php/Main/PasswordSlotMachine"
"Paste Eater","http://tvtropes.org/pmwiki/pmwiki.php/Main/PasteEater"
"Pastel Chalked Freeze Frame","http://tvtropes.org/pmwiki/pmwiki.php/Main/PastelChalkedFreezeFrame"
"Past Experience Nightmare","http://tvtropes.org/pmwiki/pmwiki.php/Main/PastExperienceNightmare"
"Pastiche","http://tvtropes.org/pmwiki/pmwiki.php/Main/Pastiche"
"Pastimes Prove Personality","http://tvtropes.org/pmwiki/pmwiki.php/Main/PastimesProvePersonality"
"Past In The Rear View Mirror","http://tvtropes.org/pmwiki/pmwiki.php/Main/PastInTheRearViewMirror"
"Past Life Memories","http://tvtropes.org/pmwiki/pmwiki.php/Main/PastLifeMemories"
"Past Right Now","http://tvtropes.org/pmwiki/pmwiki.php/Main/PastRightNow"
"Past Victim Showcase","http://tvtropes.org/pmwiki/pmwiki.php/Main/PastVictimShowcase"
"Patched Together From The Headlines","http://tvtropes.org/pmwiki/pmwiki.php/Main/PatchedTogetherFromTheHeadlines"
"Patchwork Fic","http://tvtropes.org/pmwiki/pmwiki.php/Main/PatchworkFic"
"Patchwork Kids","http://tvtropes.org/pmwiki/pmwiki.php/Main/PatchworkKids"
"Patchwork Map","http://tvtropes.org/pmwiki/pmwiki.php/Main/PatchworkMap"
"Patchwork Story","http://tvtropes.org/pmwiki/pmwiki.php/Main/PatchworkStory"
"Patchwork World","http://tvtropes.org/pmwiki/pmwiki.php/Main/PatchworkWorld"
"Pater Familicide","http://tvtropes.org/pmwiki/pmwiki.php/Main/PaterFamilicide"
"Path Of Greatest Resistance","http://tvtropes.org/pmwiki/pmwiki.php/Main/PathOfGreatestResistance"
"Path Of Inspiration","http://tvtropes.org/pmwiki/pmwiki.php/Main/PathOfInspiration"
"Path Of Most Resistance","http://tvtropes.org/pmwiki/pmwiki.php/Main/PathOfMostResistance"
"Patient Childhood Love Interest","http://tvtropes.org/pmwiki/pmwiki.php/Main/PatientChildhoodLoveInterest"
"Patient Of The Week","http://tvtropes.org/pmwiki/pmwiki.php/Main/PatientOfTheWeek"
"Patient Zero","http://tvtropes.org/pmwiki/pmwiki.php/Main/PatientZero"
"Patricide","http://tvtropes.org/pmwiki/pmwiki.php/Main/Patricide"
"Patrick Stewart Speech","http://tvtropes.org/pmwiki/pmwiki.php/Main/PatrickStewartSpeech"
"Patriotic Fervor","http://tvtropes.org/pmwiki/pmwiki.php/Main/PatrioticFervor"
"Patrolling Mook","http://tvtropes.org/pmwiki/pmwiki.php/Main/PatrollingMook"
"Patron Saint","http://tvtropes.org/pmwiki/pmwiki.php/Main/PatronSaint"
"Patter Song","http://tvtropes.org/pmwiki/pmwiki.php/Main/PatterSong"
"Pauper Patches","http://tvtropes.org/pmwiki/pmwiki.php/Main/PauperPatches"
"Paused Interrupt","http://tvtropes.org/pmwiki/pmwiki.php/Main/PausedInterrupt"
"Pause Scumming","http://tvtropes.org/pmwiki/pmwiki.php/Main/PauseScumming"
"Pay Evil Unto Evil","http://tvtropes.org/pmwiki/pmwiki.php/Main/PayEvilUntoEvil"
"Paying For The Action Scene","http://tvtropes.org/pmwiki/pmwiki.php/Main/PayingForTheActionScene"
"Paying In Coins","http://tvtropes.org/pmwiki/pmwiki.php/Main/PayingInCoins"
"Paying Their Dues","http://tvtropes.org/pmwiki/pmwiki.php/Main/PayingTheirDues"
"Pay Phone","http://tvtropes.org/pmwiki/pmwiki.php/Main/PayPhone"
"Peace And Love Incorporated","http://tvtropes.org/pmwiki/pmwiki.php/Main/PeaceAndLoveIncorporated"
"Peace Conference","http://tvtropes.org/pmwiki/pmwiki.php/Main/PeaceConference"
"Peaceful In Death","http://tvtropes.org/pmwiki/pmwiki.php/Main/PeacefulInDeath"
"Peace Pipe","http://tvtropes.org/pmwiki/pmwiki.php/Main/PeacePipe"
"Peacock Girl","http://tvtropes.org/pmwiki/pmwiki.php/Main/PeacockGirl"
"Pec Flex","http://tvtropes.org/pmwiki/pmwiki.php/Main/PecFlex"
"Pedal To The Metal Shot","http://tvtropes.org/pmwiki/pmwiki.php/Main/PedalToTheMetalShot"
"Pedestal","http://tvtropes.org/pmwiki/pmwiki.php/Main/Pedestal"
"Pedestrian Crushes Car","http://tvtropes.org/pmwiki/pmwiki.php/Main/PedestrianCrushesCar"
"Pedophile Priest","http://tvtropes.org/pmwiki/pmwiki.php/Main/PedophilePriest"
"Peek A Bangs","http://tvtropes.org/pmwiki/pmwiki.php/Main/PeekABangs"
"Peek A Bogeyman","http://tvtropes.org/pmwiki/pmwiki.php/Main/PeekABogeyman"
"Peek A Boo Corpse","http://tvtropes.org/pmwiki/pmwiki.php/Main/PeekABooCorpse"
"Peeling Potatoes","http://tvtropes.org/pmwiki/pmwiki.php/Main/PeelingPotatoes"
"Peerless Love Interest","http://tvtropes.org/pmwiki/pmwiki.php/Main/PeerlessLoveInterest"
"Peer Pressure Makes You Evil","http://tvtropes.org/pmwiki/pmwiki.php/Main/PeerPressureMakesYouEvil"
"Peeve Goblins","http://tvtropes.org/pmwiki/pmwiki.php/Main/PeeveGoblins"
"Pegasus","http://tvtropes.org/pmwiki/pmwiki.php/Main/Pegasus"
"Peggy Sue","http://tvtropes.org/pmwiki/pmwiki.php/Main/PeggySue"
"Peking Duck Christmas","http://tvtropes.org/pmwiki/pmwiki.php/Main/PekingDuckChristmas"
"Pelican Package Pouch","http://tvtropes.org/pmwiki/pmwiki.php/Main/PelicanPackagePouch"
"Pelts Of The Barbarian","http://tvtropes.org/pmwiki/pmwiki.php/Main/PeltsOfTheBarbarian"
"Pelvic Thrust","http://tvtropes.org/pmwiki/pmwiki.php/Main/PelvicThrust"
"Penal Colony","http://tvtropes.org/pmwiki/pmwiki.php/Main/PenalColony"
"Pendulum Of Death","http://tvtropes.org/pmwiki/pmwiki.php/Main/PendulumOfDeath"
"Pendulum War","http://tvtropes.org/pmwiki/pmwiki.php/Main/PendulumWar"
"Peninsula Of Power Leveling","http://tvtropes.org/pmwiki/pmwiki.php/Main/PeninsulaOfPowerLeveling"
"Pen Name","http://tvtropes.org/pmwiki/pmwiki.php/Main/PenName"
"Penny Among Diamonds","http://tvtropes.org/pmwiki/pmwiki.php/Main/PennyAmongDiamonds"
"Penny Pinching Crab","http://tvtropes.org/pmwiki/pmwiki.php/Main/PennyPinchingCrab"
"Penny Shaving","http://tvtropes.org/pmwiki/pmwiki.php/Main/PennyShaving"
"Pen Pals","http://tvtropes.org/pmwiki/pmwiki.php/Main/PenPals"
"Pen Pushing President","http://tvtropes.org/pmwiki/pmwiki.php/Main/PenPushingPresident"
"Pensieve Flashback","http://tvtropes.org/pmwiki/pmwiki.php/Main/PensieveFlashback"
"Pent Up Power Peril","http://tvtropes.org/pmwiki/pmwiki.php/Main/PentUpPowerPeril"
"Penultimate Outburst","http://tvtropes.org/pmwiki/pmwiki.php/Main/PenultimateOutburst"
"Penultimate Weapon","http://tvtropes.org/pmwiki/pmwiki.php/Main/PenultimateWeapon"
"People Fall Off Chairs","http://tvtropes.org/pmwiki/pmwiki.php/Main/PeopleFallOffChairs"
"People Farms","http://tvtropes.org/pmwiki/pmwiki.php/Main/PeopleFarms"
"People In Rubber Suits","http://tvtropes.org/pmwiki/pmwiki.php/Main/PeopleInRubberSuits"
"People Jars","http://tvtropes.org/pmwiki/pmwiki.php/Main/PeopleJars"
"People Of Hair Color","http://tvtropes.org/pmwiki/pmwiki.php/Main/PeopleOfHairColor"
"People Puppets","http://tvtropes.org/pmwiki/pmwiki.php/Main/PeoplePuppets"
"Peoples Republic Of Tyranny","http://tvtropes.org/pmwiki/pmwiki.php/Main/PeoplesRepublicOfTyranny"
"People Zoo","http://tvtropes.org/pmwiki/pmwiki.php/Main/PeopleZoo"
"Pepper Sneeze","http://tvtropes.org/pmwiki/pmwiki.php/Main/PepperSneeze"
"Pep Talk Song","http://tvtropes.org/pmwiki/pmwiki.php/Main/PepTalkSong"
"Percent Damage Attack","http://tvtropes.org/pmwiki/pmwiki.php/Main/PercentDamageAttack"
"Perception Filter","http://tvtropes.org/pmwiki/pmwiki.php/Main/PerceptionFilter"
"Percussive Maintenance","http://tvtropes.org/pmwiki/pmwiki.php/Main/PercussiveMaintenance"
"Percussive Pickpocket","http://tvtropes.org/pmwiki/pmwiki.php/Main/PercussivePickpocket"
"Percussive Prevention","http://tvtropes.org/pmwiki/pmwiki.php/Main/PercussivePrevention"
"Percussive Shutdown","http://tvtropes.org/pmwiki/pmwiki.php/Main/PercussiveShutdown"
"Percussive Therapy","http://tvtropes.org/pmwiki/pmwiki.php/Main/PercussiveTherapy"
"Perfect Health","http://tvtropes.org/pmwiki/pmwiki.php/Main/PerfectHealth"
"Perfection Is Addictive","http://tvtropes.org/pmwiki/pmwiki.php/Main/PerfectionIsAddictive"
"Perfection Is Impossible","http://tvtropes.org/pmwiki/pmwiki.php/Main/PerfectionIsImpossible"
"Perfectly Arranged Marriage","http://tvtropes.org/pmwiki/pmwiki.php/Main/PerfectlyArrangedMarriage"
"Perfectly Cromulent Word","http://tvtropes.org/pmwiki/pmwiki.php/Main/PerfectlyCromulentWord"
"Perfect Pacifist People","http://tvtropes.org/pmwiki/pmwiki.php/Main/PerfectPacifistPeople"
"Perfect Play AI","http://tvtropes.org/pmwiki/pmwiki.php/Main/PerfectPlayAI"
"Perfect Poison","http://tvtropes.org/pmwiki/pmwiki.php/Main/PerfectPoison"
"Perfect Solution Fallacy","http://tvtropes.org/pmwiki/pmwiki.php/Main/PerfectSolutionFallacy"
"Performance Anxiety","http://tvtropes.org/pmwiki/pmwiki.php/Main/PerformanceAnxiety"
"Performance Artist","http://tvtropes.org/pmwiki/pmwiki.php/Main/PerformanceArtist"
"Performance Video","http://tvtropes.org/pmwiki/pmwiki.php/Main/PerformanceVideo"
"Performer Guise","http://tvtropes.org/pmwiki/pmwiki.php/Main/PerformerGuise"
"Perfume Commercial","http://tvtropes.org/pmwiki/pmwiki.php/Main/PerfumeCommercial"
"Perfumigation","http://tvtropes.org/pmwiki/pmwiki.php/Main/Perfumigation"
"Perilous Old Fool","http://tvtropes.org/pmwiki/pmwiki.php/Main/PerilousOldFool"
"Perilous Play","http://tvtropes.org/pmwiki/pmwiki.php/Main/PerilousPlay"
"Perilous Power Source","http://tvtropes.org/pmwiki/pmwiki.php/Main/PerilousPowerSource"
"Period Fic","http://tvtropes.org/pmwiki/pmwiki.php/Main/PeriodFic"
"Period Piece","http://tvtropes.org/pmwiki/pmwiki.php/Main/PeriodPiece"
"Periphery Demographic","http://tvtropes.org/pmwiki/pmwiki.php/Main/PeripheryDemographic"
"Periphery Hatedom","http://tvtropes.org/pmwiki/pmwiki.php/Main/PeripheryHatedom"
"Perishing Alt Rock Voice","http://tvtropes.org/pmwiki/pmwiki.php/Main/PerishingAltRockVoice"
"Perky Female Minion","http://tvtropes.org/pmwiki/pmwiki.php/Main/PerkyFemaleMinion"
"Perky Goth","http://tvtropes.org/pmwiki/pmwiki.php/Main/PerkyGoth"
"Permanent Elected Official","http://tvtropes.org/pmwiki/pmwiki.php/Main/PermanentElectedOfficial"
"Permanently Missable Content","http://tvtropes.org/pmwiki/pmwiki.php/Main/PermanentlyMissableContent"
"Permanent Placeholder","http://tvtropes.org/pmwiki/pmwiki.php/Main/PermanentPlaceholder"
"Perma Shave","http://tvtropes.org/pmwiki/pmwiki.php/Main/PermaShave"
"Perma Stubble","http://tvtropes.org/pmwiki/pmwiki.php/Main/PermaStubble"
"Permission To Speak Freely","http://tvtropes.org/pmwiki/pmwiki.php/Main/PermissionToSpeakFreely"
"Perp And Weapon","http://tvtropes.org/pmwiki/pmwiki.php/Main/PerpAndWeapon"
